,date_time,location,name,text
155,Sat Sep 26 23:19:06 +0000 2015,New York,Lincoln Chafee,".@lorellapraeli, la Directora de Asuntos Latinos de #Hillary2016, comparte su historia inspiradora: http://t.co/Jwma0lxR4J"
156,Sat Sep 26 21:44:12 +0000 2015,New York,Lincoln Chafee,America’s diversity is what makes us great. The GOP apparently doesn’t see it that way: https://t.co/uirbqn8YAq
157,Sat Sep 26 20:27:47 +0000 2015,New York,Lincoln Chafee,Grateful to @Martin_Dempsey for long and distinguished service to our nation. It was an honor to work with him to keep our country safe. -H
158,Sat Sep 26 18:19:41 +0000 2015,New York,Lincoln Chafee,"""A feminist is by definition someone who believes in equal rights."" —Hillary http://t.co/GEjgbbBH5n http://t.co/RB7qrBQAXa"
159,Sat Sep 26 17:34:58 +0000 2015,New York,Lincoln Chafee,"RT @HillaryforIA: We’re right on the verge of 10,000 Facebook likes—click here to help put us over the top! → http://t.co/GQSnPBPo0G http:/…"
160,Sat Sep 26 15:59:02 +0000 2015,New York,Lincoln Chafee,".@lorellapraeli—DREAMer, activist, #Hillary2016 Latino Outreach Director—shares her story of overcoming obstacles: http://t.co/Jwma0lxR4J"
161,Sat Sep 26 13:25:20 +0000 2015,New York,Lincoln Chafee,RT @HillaryforNV: We sat down with some of our littlest supporters and asked them some big questions. WATCH → http://t.co/bhEHWJ74b2 #NVwom…
162,Sat Sep 26 01:15:04 +0000 2015,New York,Lincoln Chafee,Top CEOs earn 300 times more than a typical American worker. That’s wrong. It’s time for Americans to get a raise.
163,Fri Sep 25 23:09:26 +0000 2015,New York,Lincoln Chafee,"Making friends in Des Moines, Iowa. http://t.co/GZ703gynld"
164,Fri Sep 25 21:50:47 +0000 2015,New York,Lincoln Chafee,Mikaylah had to write a sentence using the word “can” for homework. A+. (via Instagram/edenrmz) http://t.co/ayH2D35Jgu
165,Fri Sep 25 21:07:26 +0000 2015,New York,Lincoln Chafee,RT @Ann_OLeary: Here's my take on why Sen Rubio's family leave plan (like his other plans) would leave working families in the dust! https:…
166,Fri Sep 25 20:31:01 +0000 2015,New York,Lincoln Chafee,RT @Gwen4Congress: Wow: @JebBush's offensive comments about #BlackVoters are just another example of his out-of-touch/outdated thinking. ht…
167,Fri Sep 25 19:31:26 +0000 2015,New York,Lincoln Chafee,RT @madeleine: .@hillaryclinton will lift us all up. Proud to be part of #WomenforHillary http://t.co/xTsNxITkag
168,Fri Sep 25 18:56:49 +0000 2015,New York,Lincoln Chafee,"Today in 1981, Sandra Day O’Connor became the first woman appointed to the Supreme Court. http://t.co/TjH56UEYx6"
169,Fri Sep 25 17:52:52 +0000 2015,New York,Lincoln Chafee,"Hillary on @Pontifex's climate message: ""There’s no time to waste. We have to act now. Pope Francis is right."" http://t.co/ia2Ttt33Eo"
170,Fri Sep 25 16:41:09 +0000 2015,New York,Lincoln Chafee,RT @TheGlobalGoals: RT NOW if YOU believe that women's rights are human rights and support #Goal5 of the #GlobalGoals http://t.co/Lrn2wNSvyQ
171,Fri Sep 25 15:53:28 +0000 2015,New York,Lincoln Chafee,"You don’t have to be a scientist to take on climate change—you just have to be willing to act.
https://t.co/EpZ0Q7DPQ0"
172,Fri Sep 25 12:03:17 +0000 2015,New York,Lincoln Chafee,"For every daughter who dreams that someday, she’ll be president—join #WomenforHillary: http://t.co/RQ8cDCw0GU
https://t.co/2sy5o8PYDc"
173,Fri Sep 25 00:01:11 +0000 2015,New York,Lincoln Chafee,Wishing a blessed Eid to those celebrating Eid Al-Adha. My thoughts and prayers are with those affected by the tragedy in Mecca today. -H
174,Thu Sep 24 23:16:34 +0000 2015,New York,Lincoln Chafee,"RT @UzoAduba: In week full of proud moments, here's one more. So excited to be part of the #WomenForHillary video launching today: http://t…"
175,Thu Sep 24 23:00:52 +0000 2015,New York,Lincoln Chafee,"The official soundtrack for shattering glass ceilings, by #WomenforHillary on @Spotify: http://t.co/SeyywuBxGw http://t.co/Dpj169XB07"
176,Thu Sep 24 22:28:22 +0000 2015,New York,Lincoln Chafee,"RT @TheBriefing2016: Republicans voted to defund @PPact. If these Republicans were elected president, they would make it law. #GOPtbt
https…"
177,Thu Sep 24 22:06:58 +0000 2015,New York,Lincoln Chafee,"Gracias, @Pontifex. Tenemos que cuidar el medio ambiente, crear oportunidades económicas y defender los derechos y la dignidad de todos."
178,Thu Sep 24 21:42:59 +0000 2015,New York,Lincoln Chafee,Hillary believes that what’s good for women is good for America. http://t.co/hZBpaZcO2S http://t.co/HwXEVG59Jp
179,Thu Sep 24 20:57:39 +0000 2015,New York,Lincoln Chafee,"RT @rosenbergerlm: Another @HillaryClinton accomplishment: 5 years of helping women, families and environment with clean @cookstoves: http:…"
180,Thu Sep 24 20:33:06 +0000 2015,New York,Lincoln Chafee,RT @ChristinaMilian: So proud to be part of #WomenForHillary and show my daughter she can be anything she dreams. Watch our video: http://t…
181,Thu Sep 24 18:50:08 +0000 2015,New York,Lincoln Chafee,"The Senate was right to block a resolution that would defund Planned Parenthood. Now, stop these attacks—and don't shut down the government."
182,Thu Sep 24 18:20:03 +0000 2015,New York,Lincoln Chafee,RT @MichelleWKwan: For every girl who has ever dared to dream—watch our new video and join #WomenForHillary: @HillaryClinton http://t.co/mU…
183,Thu Sep 24 18:09:59 +0000 2015,New York,Lincoln Chafee,RT @BillieJeanKing: Here's to all the women proving we can do and be anything we dream. Join #WomenForHillary (and watch this video!): http…
184,Thu Sep 24 18:02:19 +0000 2015,New York,Lincoln Chafee,"This is our country, and we won’t stay trapped beneath glass. Join #WomenforHillary: http://t.co/RQ8cDCw0GU
https://t.co/6WL9CVVmA2"
185,Thu Sep 24 17:38:04 +0000 2015,New York,Lincoln Chafee,"Thank you, @Pontifex. We have much to do to care for our planet, strengthen economic opportunity, and defend the rights &amp; dignity of all. -H"
186,Thu Sep 24 17:09:11 +0000 2015,New York,Lincoln Chafee,"""A feminist is by definition someone who believes in equal rights."" —Hillary to Lena Dunham: http://t.co/GEjgbbBH5n http://t.co/n1jSaz4HnX"
187,Thu Sep 24 15:46:21 +0000 2015,New York,Lincoln Chafee,".@lenadunham: ""Do you consider yourself a feminist?""
Hillary: ""Yes. Absolutely."" http://t.co/GEjgbbBH5n http://t.co/mAIB4bL28z"
188,Thu Sep 24 12:06:04 +0000 2015,New York,Lincoln Chafee,It’s not enough to condemn campus sexual assault. We need to end it. http://t.co/M7x2xuNwpb
189,Thu Sep 24 02:04:03 +0000 2015,New York,Lincoln Chafee,"We must renew the basic bargain of America: If you work hard and you do your part, you should be able to get ahead and stay ahead."
190,Wed Sep 23 22:21:38 +0000 2015,New York,Lincoln Chafee,"☝️ No, really—read Hillary’s comprehensive plan for lowering health care costs for working families: http://t.co/7f9XkUYrBP"
191,Wed Sep 23 22:14:33 +0000 2015,New York,Lincoln Chafee,"Lower health care costs means families should see savings, not insurance companies. Hillary's plan addresses this. https://t.co/3vIluYFcz3"
192,Wed Sep 23 20:57:31 +0000 2015,New York,Lincoln Chafee,Hillary opposes the Keystone pipeline. Read why: http://t.co/Yttouh5fA4 http://t.co/C85aNV07ii
193,Wed Sep 23 19:50:28 +0000 2015,New York,Lincoln Chafee,RT @rosenbergerlm: An important show of support from women in the Senate for courageous women political prisoners. #FreeThe20. http://t.co/…
194,Wed Sep 23 18:48:05 +0000 2015,New York,Lincoln Chafee,Why Hillary opposes the Keystone pipeline: http://t.co/Yttouh5fA4 http://t.co/pnoQAX4P7Z
195,Wed Sep 23 17:45:12 +0000 2015,New York,Lincoln Chafee,"Diversity is a strength, not a weakness. The GOP disagrees: https://t.co/uirbqn8YAq"
196,Wed Sep 23 15:38:36 +0000 2015,New York,Lincoln Chafee,"""Baseball is 90% mental—the other half is physical."" Yogi gave everything at least 140%. We'll miss him. My prayers are with his family. -H"
197,Wed Sep 23 14:24:37 +0000 2015,New York,Lincoln Chafee,"RT @TheBriefing2016: GOP vision for our country: ""We should not have a multicultural society."" So much for America the beautiful.
https://t…"
198,Wed Sep 23 13:04:50 +0000 2015,New York,Lincoln Chafee,RT @BrynneCraig: Listening to @HillaryClinton on @TJMShow NOW. Listen: http://t.co/vE2wYNPAuo
199,Wed Sep 23 12:42:43 +0000 2015,New York,Lincoln Chafee,Hillary is joining Tom Joyner on the @TJMShow! Tune in → http://t.co/dpg08DaOwu
200,Wed Sep 23 02:04:30 +0000 2015,New York,Lincoln Chafee,Good that Turing will lower an essential drug's price. Hillary's plan would prevent price gouging in the first place: http://t.co/bcNtasrkMN
201,Wed Sep 23 00:56:29 +0000 2015,New York,Lincoln Chafee,Time to invest in a clean energy future—not build a pipeline to carry our continent's dirtiest fuel across the US. I oppose Keystone XL. -H
202,Tue Sep 22 22:59:42 +0000 2015,New York,Lincoln Chafee,Good. https://t.co/UkOr0vfeHX
203,Tue Sep 22 22:40:36 +0000 2015,New York,Lincoln Chafee,@deray: Let's meet; we want to hear from anyone ready to address this urgent problem and work toward solutions. Our team will follow up.
204,Tue Sep 22 22:18:11 +0000 2015,New York,Lincoln Chafee,Wishing an easy fast for all those observing Yom Kippur.
205,Tue Sep 22 20:17:07 +0000 2015,New York,Lincoln Chafee,Hillary's prescription plan would cap out-of-pocket costs at $250 per month. What would you do with your savings? http://t.co/bTIkVKAdkl
206,Tue Sep 22 20:05:24 +0000 2015,New York,Lincoln Chafee,"""If we’re serious about raising people’s incomes, we have to bring down out-of-pocket costs."" —Hillary"
207,Tue Sep 22 20:02:45 +0000 2015,New York,Lincoln Chafee,"""If the medicine you need costs less in Canada, you should be able to buy it from Canada—or any country that meets our safety standards."""
208,Tue Sep 22 20:01:16 +0000 2015,New York,Lincoln Chafee,"""Under my plan, I’ll cap out-of-pocket drug costs for families. You won’t have to pay more than $250/month for covered medications.""—Hillary"
209,Tue Sep 22 19:56:26 +0000 2015,New York,Lincoln Chafee,"Hillary’s prescription drug reform plan: ""I want to both protect consumers and promote innovation—while putting an end to profiteering."""
210,Tue Sep 22 19:51:42 +0000 2015,New York,Lincoln Chafee,"The uninsured rate is the lowest in decades, but prescription costs, out-of-pocket costs, and premiums are growing. We need to do better."
211,Tue Sep 22 19:41:27 +0000 2015,New York,Lincoln Chafee,"Hillary on her plan to stop drug companies' price gouging, boost innovation, and keep money in families' pockets → http://t.co/IzqXHljV8R"
212,Tue Sep 22 18:17:58 +0000 2015,New York,Lincoln Chafee,"Outrageous. When companies put profits ahead of safety and the environment, there should be consequences. https://t.co/8zQ6sQp4hz"
213,Tue Sep 22 15:38:35 +0000 2015,New York,Lincoln Chafee,The best way to celebrate National Voter Registration Day: Register to vote! → http://t.co/7HK2N8lVRo #CelebrateNVRD
214,Tue Sep 22 13:02:04 +0000 2015,New York,Lincoln Chafee,"We need labor law reform. The #WAGEAct would protect workers' rights, now Congress should pass it. -H"
215,Tue Sep 22 12:10:08 +0000 2015,New York,Lincoln Chafee,"David Axelrod, former Senior Advisor to President Obama, on Hillary’s greatest accomplishments. http://t.co/mrlJNtvFye"
216,Tue Sep 22 02:08:41 +0000 2015,New York,Lincoln Chafee,http://t.co/Eb9I7oMbY0
217,Tue Sep 22 00:37:36 +0000 2015,New York,Lincoln Chafee,"Every child deserves the opportunity to succeed, no matter who their parents are or where they’re from.
https://t.co/nAH4oLRfLo"
218,Mon Sep 21 23:22:25 +0000 2015,New York,Lincoln Chafee,"Couldn't agree more, @HumaAbedin. Welcome to Twitter! https://t.co/T8hBwqschV"
219,Mon Sep 21 22:33:28 +0000 2015,New York,Lincoln Chafee,"Hillary on what the attacks against Planned Parenthood are really about:
https://t.co/fmc7ZD6fq8"
220,Mon Sep 21 18:40:29 +0000 2015,New York,Lincoln Chafee,HBCUs serve some of our brightest students and are a bridge to equal opportunity. Proud to support them this #HBCUweek and year round. -H
221,Mon Sep 21 17:39:24 +0000 2015,New York,Lincoln Chafee,"At the #Emmys, @violadavis became the first black woman to win Outstanding Lead Actress in a drama. Bravo, Viola! http://t.co/y6wDrj22aG"
222,Mon Sep 21 15:55:28 +0000 2015,New York,Lincoln Chafee,Can a Muslim be President of the United States of America? In a word: Yes. Now let's move on. -H http://t.co/AB99hiUPie
223,Mon Sep 21 14:56:01 +0000 2015,New York,Lincoln Chafee,Price gouging like this in the specialty drug market is outrageous. Tomorrow I'll lay out a plan to take it on. -H https://t.co/9Z0Aw7aI6h
224,Mon Sep 21 14:28:46 +0000 2015,New York,Lincoln Chafee,Hillary’s work “was an important part of the reason their lives were better.” http://t.co/xGKG5tU7qM
225,Mon Sep 21 12:02:34 +0000 2015,New York,Lincoln Chafee,"""These are our moms and our dads.” Keith from New Hampshire thanks Hillary for speaking up for caregivers:
https://t.co/KEnIge8HFJ"
226,Mon Sep 21 03:01:29 +0000 2015,New York,Lincoln Chafee,"A moving moment backstage: ""I'm taking care of my mom, she has Alzheimer's...thank you for speaking up for that.""
https://t.co/yOWjZoHY3Q"
227,Sun Sep 20 23:40:51 +0000 2015,New York,Lincoln Chafee,"On September 20, 1973, tennis star @BillieJeanKing defeated Bobby Riggs in a match titled “The Battle of the Sexes.” http://t.co/N4MsCT0fn1"
228,Sun Sep 20 22:25:59 +0000 2015,New York,Lincoln Chafee,Hillary: A champion for women’s rights. http://t.co/ku922NGL2y
229,Sun Sep 20 21:18:50 +0000 2015,New York,Lincoln Chafee,"Where are we on gefilte fish? Hillary talks emails with @JimmyFallon.
https://t.co/bYCA9j8pej"
230,Sun Sep 20 20:03:03 +0000 2015,New York,Lincoln Chafee,Carly Fiorina challenged Democrats to name an accomplishment of Hillary’s. @SenatorLeahy accepted: http://t.co/GvqmSQwocN
231,Sun Sep 20 18:58:47 +0000 2015,New York,Lincoln Chafee,Keith from NH works part-time so he can care for his mom. He shared his story with Hillary: http://t.co/I01hCm69Pg http://t.co/LoGi99fGPb
232,Sun Sep 20 16:48:37 +0000 2015,New York,Lincoln Chafee,"""I cannot imagine anyone being more of an outsider than the first woman president.""
https://t.co/ybAEte5WkO"
233,Sun Sep 20 15:31:51 +0000 2015,New York,Lincoln Chafee,RT @Jorge_Silva: .@HillaryClinton se unió a la despedida de Don Francisco felicitándolo y dándole las gracias. #SGHastaSiempre https://t.co…
234,Sun Sep 20 14:25:16 +0000 2015,New York,Lincoln Chafee,"""I believe in America, we should have each other’s backs."" Watch Hillary at #nhdems2016:
https://t.co/ITmKiVEhhx"
235,Sun Sep 20 02:28:00 +0000 2015,New York,Lincoln Chafee,".@POTUS is right: When we ensure black women and girls have the opportunity to live up to their God-given potential, America gets ahead. -H"
236,Sun Sep 20 01:25:06 +0000 2015,New York,Lincoln Chafee,What Every 20-Something Should Know About Hillary Clinton: http://t.co/72dCwQdDM6 via @Refinery29
237,Sun Sep 20 00:52:04 +0000 2015,New York,Lincoln Chafee,It's indisputable that having a Democrat in the White House is good for our economy.
238,Sat Sep 19 23:27:01 +0000 2015,New York,Lincoln Chafee,Senator Chuck Schumer: Hillary helped “restore the shattered credibility of the United States.” http://t.co/3LTkgRux1L
239,Sat Sep 19 22:18:20 +0000 2015,New York,Lincoln Chafee,"The hair’s real; the color’s not. Hillary’s impression of Donald Trump on @FallonTonight:
https://t.co/GoyE02ZrOg"
240,Sat Sep 19 19:22:29 +0000 2015,New York,Lincoln Chafee,"Cheers to you, @jimmyfallon. Happy birthday! 🍷 http://t.co/SBMyEfRzWc"
241,Sat Sep 19 18:03:12 +0000 2015,New York,Lincoln Chafee,"Proud to have the support of New Hampshire’s great governor, @Maggie_Hassan. #603forHRC http://t.co/nVS4nIRLHr"
242,Sat Sep 19 16:18:26 +0000 2015,New York,Lincoln Chafee,Post-speech dance break at the New Hampshire Democratic Party State Convention. (via @ABCLiz) #603forHRC http://t.co/OTUwgrbXv1
243,Sat Sep 19 15:47:35 +0000 2015,New York,Lincoln Chafee,"RT @HillaryforNH: Let's go, #603forHRC! http://t.co/nOpCj3256s"
244,Sat Sep 19 15:38:21 +0000 2015,New York,Lincoln Chafee,"“If you want a president who will listen to you, work her heart out to make your life better—then you’re lookin’ at her.""—Hillary #603forHRC"
245,Sat Sep 19 15:18:20 +0000 2015,New York,Lincoln Chafee,RT @sclark413: What an AMAZING crowd of support for Hillary at the NHDP Convention!! @HillaryforNH #603forHTC http://t.co/Ful7VapD2f
246,Sat Sep 19 15:02:45 +0000 2015,New York,Lincoln Chafee,RT @HillaryforNH: Hillary up next! Are you watching live? http://t.co/BfPkIPliGt #603forHRC
247,Sat Sep 19 14:32:13 +0000 2015,New York,Lincoln Chafee,RT @emmalynchtyler: .@HillaryforNH is out strong at the @NHDems Convention - RT if you're with us! #nhpolitics #fitn http://t.co/xpX2LBCmwW
248,Sat Sep 19 12:38:46 +0000 2015,New York,Lincoln Chafee,"RT @HillaryforNH: Let's go, New Hampshire! 

#603forHRC http://t.co/okR2jiMc22"
