,date_time,location,name,text
128,Tue Sep 08 12:43:44 +0000 2015,Rhode Island,Hillary Rodham Clinton,Now Pakistan and Brits are killing people with drones.  What will this genie do out of the bottle?#GetGrounded  http://t.co/br8avy1IxU
129,Mon Sep 07 18:45:10 +0000 2015,Rhode Island,Hillary Rodham Clinton,Looking forward to speaking with @NHDems this afternoon at the Annual Labor Day BBQ in Amherst. #Chafee2016 #nhpolitics
130,Mon Sep 07 17:33:38 +0000 2015,Rhode Island,Hillary Rodham Clinton,Thank you NH @AFLCIO for all of the good work you do today and every day! #chafee2016 #nhpolitics http://t.co/YYhfkmm9KT
131,Mon Sep 07 13:00:12 +0000 2015,Rhode Island,Hillary Rodham Clinton,Honoring American workers on this Labor Day 2015 and celebrating with NH@AFL-CIO at annual breakfast in Manchester. #GetGrounded #chafee2016
132,Sun Sep 06 16:00:36 +0000 2015,Rhode Island,Hillary Rodham Clinton,Hope @JohnKerry &amp; Russians can get on the same page w/Syria. Need their help to end that war. #GetGrounded#chafee2016 http://t.co/enpjNRnfdR
133,Sat Sep 05 12:49:15 +0000 2015,Rhode Island,Hillary Rodham Clinton,Iraq War started chain of events leading to refugee crisis.  Will Cheney neocons apologize for their tragic mistake? #GetGrounded#chafee2016
134,Fri Sep 04 22:00:11 +0000 2015,Rhode Island,Hillary Rodham Clinton,Playing blame game does not produce results. Solution to the refugee crisis requires collective action &amp; cooperation. http://t.co/IQAqZqmVqB
135,Fri Sep 04 19:00:35 +0000 2015,Rhode Island,Hillary Rodham Clinton,"How can we improve government transparency and accountability, with low cost? Yelp might help. #chafee2016  http://t.co/cCQ5QXkWIW"
136,Fri Sep 04 16:01:37 +0000 2015,Rhode Island,Hillary Rodham Clinton,"As Russia grapples with energy independence and economic woes, the success of its future relies on peace, diplomacy http://t.co/q2wc1LXDiP"
137,Fri Sep 04 14:02:17 +0000 2015,Rhode Island,Hillary Rodham Clinton,Years ago govmt officials stopped black students from entering white schools. Now they stop gay people from marriage.#GetGrounded#chafee2016
138,Thu Sep 03 22:00:28 +0000 2015,Rhode Island,Hillary Rodham Clinton,Gulf Countries should seize diplomatic opportunity presented by#irandeal; proxy wars can't be alternative.#chafee2016 http://t.co/SSomChzUPP
139,Thu Sep 03 16:01:12 +0000 2015,Rhode Island,Hillary Rodham Clinton,"If we truly want to prevent radicalization to violence, we need to stop yelling every time. No more #neoconkoolaid http://t.co/q1N6r5a03F"
140,Thu Sep 03 12:40:37 +0000 2015,Rhode Island,Hillary Rodham Clinton,"UN says Mid East wars costing a generation of children their schooling. Chaos, heartbreak &amp; Cheney won't apologize. http://t.co/P2qag25yyg"
141,Wed Sep 02 22:00:16 +0000 2015,Rhode Island,Hillary Rodham Clinton,"Turkey: jailing any journalists, not just Americans, erodes democratic legitimacy &amp; incites voiceless to violence. http://t.co/hIektQkx1L"
142,Wed Sep 02 19:01:01 +0000 2015,Rhode Island,Hillary Rodham Clinton,"Fruits of engagement will soon bloom w/#Cuba, &amp; their youth will be better equipped to contribute to world economy http://t.co/6ZS9UEPwyx"
143,Wed Sep 02 17:43:42 +0000 2015,Rhode Island,Hillary Rodham Clinton,RT @WMUR9: .@LincolnChafee joins @JoshMcElveen for Conversation with the Candidate to air Sept. 11 #nhpolitics #fitn #wmur2016 http://t.co/…
144,Wed Sep 02 17:43:40 +0000 2015,Rhode Island,Hillary Rodham Clinton,RT @WMUR9_Politics: .@LincolnChafee joins @JoshMcElveen for Conversation with the Candidate to air Sept. 11 #nhpolitics #fitn #wmur2016 htt…
145,Wed Sep 02 17:16:28 +0000 2015,Rhode Island,Hillary Rodham Clinton,In Manchester taping A Conversation with the Candidate to air Sept.11 at 7pm ET on WMUR-TV &amp; http://t.co/7LjlIP7y5O http://t.co/gOzBXpFAoR
146,Wed Sep 02 16:01:37 +0000 2015,Rhode Island,Hillary Rodham Clinton,@Pontifex stance re: Holy Year of Mercy emphasizes the compassion and empathy integral in addressing women's issues http://t.co/Lq7LHuNnuR
147,Wed Sep 02 12:53:47 +0000 2015,Rhode Island,Hillary Rodham Clinton,The @GOP attack on #PlannedParenthood funding is an assault on poor people.  Again. @PPFA #GetGrounded #chafee2016  http://t.co/OIdxtzlCFb
148,Tue Sep 01 22:01:20 +0000 2015,Rhode Island,Hillary Rodham Clinton,"Racial discrimination in civic participation shames our democracy, be it voting or serving on juries. Time to act. http://t.co/7i9smw3bob"
149,Tue Sep 01 19:01:36 +0000 2015,Rhode Island,Hillary Rodham Clinton,"ISIL gains both from antiquities destruction and selling them via black markets. World must act, America can lead. http://t.co/JVVD6Qae1d"
150,Tue Sep 01 16:01:44 +0000 2015,Rhode Island,Hillary Rodham Clinton,"Reinvesting in infrastructure provides opportunity to improve the socio-economic landscape. People first, not cars. http://t.co/K3BwfEjDd5"
151,Tue Sep 01 12:59:05 +0000 2015,Rhode Island,Hillary Rodham Clinton,Need more peace talks with Putin re: Ukraine.  We did it with Iran.  I've been to Kiev &amp; Donetsk. #GetGrounded http://t.co/EAXmYAhrVg
152,Tue Sep 01 00:20:55 +0000 2015,Rhode Island,Hillary Rodham Clinton,"RT @plaistowdems: Dems Presidential Candidate Forum in Sandown NH 9/9  7pm  Meet @LincolnChafee and reps from the other camps @NHDems
http:…"
153,Mon Aug 31 22:02:03 +0000 2015,Rhode Island,Hillary Rodham Clinton,The EU betrays its values if it fails to solve the migrant crisis - Chancellor Merkel. Intl. cooperation is only way. http://t.co/HcH19wPbNV
154,Mon Aug 31 20:11:25 +0000 2015,Rhode Island,Hillary Rodham Clinton,RT @rollcallpols: .@brentroske talks 2016 with @LincolnChafee:  http://t.co/26Aqr94xMU
155,Mon Aug 31 15:47:34 +0000 2015,Rhode Island,Hillary Rodham Clinton,Obama right to honor Athabascan people and the majestic mountain with Denali. McKinley a good man &amp; Pres.#GetGrounded #chafee2016
156,Sun Aug 30 22:02:07 +0000 2015,Rhode Island,Hillary Rodham Clinton,Hear my comments at the #UniteIowa Immigration Forum in Storm Lake by checking this story: http://t.co/KYmY8bAVwl #chafee2016
157,Sun Aug 30 21:58:00 +0000 2015,Rhode Island,Hillary Rodham Clinton,Thanks for the warm welcome at the @ProgressIowa Corn Feed! http://t.co/Tn6j0ncHYA
158,Sun Aug 30 19:03:07 +0000 2015,Rhode Island,Hillary Rodham Clinton,Looking forward to speaking at the @ProgressIowa Corn Feed today in Des Moines! #IApolitics #Iowademocrats #chafee2016
159,Sun Aug 30 19:02:15 +0000 2015,Rhode Island,Hillary Rodham Clinton,With Sen.Tom Harkin &amp; progressive democrats at #progressIowa reception in Des Moines! #chafee2016 #IAdemocrats http://t.co/Fo7rWf30IX
160,Sun Aug 30 16:01:24 +0000 2015,Rhode Island,Hillary Rodham Clinton,"CA Fed court debating if long delays in death penalty is ""cruel and unusual""- Another reason to end it. #GetGrounded http://t.co/YjfEPIjfXM"
161,Sat Aug 29 23:09:34 +0000 2015,Rhode Island,Hillary Rodham Clinton,RT @americasvoice: Democratic Presidential candidate @LincolnChafee now taking stage at #UniteIowa. http://t.co/w0nGWMzy1o
162,Sat Aug 29 23:09:23 +0000 2015,Rhode Island,Hillary Rodham Clinton,Thank you to all who attended #UniteIowa Forum on Immigration at Buena Vista Univ. We must address these reforms now! http://t.co/F6jMfpqVsC
163,Sat Aug 29 22:16:11 +0000 2015,Rhode Island,Hillary Rodham Clinton,"Turkish war on PKK breeds economic turmoil, helps ISIS, and hurts poor Turkish families. Try peace. http://t.co/lrBXKWnz3G"
164,Sat Aug 29 20:45:55 +0000 2015,Rhode Island,Hillary Rodham Clinton,"RT @UniPolitica: En Rhode Island también dieron matrícula de residentes a estudiantes #DREAMers, señala @LincolnChafee #UniteIowa http://t.…"
165,Sat Aug 29 20:45:40 +0000 2015,Rhode Island,Hillary Rodham Clinton,RT @UniPolitica: .@LincolnChafee señala que desde que fue gobernador de Rhode Island pidió a @POTUS dar prioridad a una reforma migratoria …
166,Sat Aug 29 20:45:14 +0000 2015,Rhode Island,Hillary Rodham Clinton,"RT @FranPelayo: .@LincolnChafee: ""refugees fleeing their countries (Latin America) should be viewed as our problem"" #UniteIowa"
167,Sat Aug 29 20:45:00 +0000 2015,Rhode Island,Hillary Rodham Clinton,"RT @UniPolitica: ""Me gusta resolver problemas (...) no podemos pasar el problema a la próxima generación"" señala @LincolnChafee sobre inmig…"
168,Sat Aug 29 20:41:43 +0000 2015,Rhode Island,Hillary Rodham Clinton,RT @americasvoice: .@LincolnChafee: We must address immigration reform now — we can't sweep this under the rug for the next generation. #Un…
169,Sat Aug 29 20:35:30 +0000 2015,Rhode Island,Hillary Rodham Clinton,RT @daakardior: Gov @LincolnChafee talks about support about in-state tuition. #DreamAct precursor to rise of  #Dreamers #uniteiowa http://…
170,Sat Aug 29 20:35:25 +0000 2015,Rhode Island,Hillary Rodham Clinton,RT @JuanSaaa: .@LincolnChafee: Passing made so much sense. Help our students graduate high school &amp; contribute to society.  https://t.co/fO…
171,Sat Aug 29 20:35:13 +0000 2015,Rhode Island,Hillary Rodham Clinton,"RT @americasvoice: At #UniteIowa, @LincolnChafee says he favors prosecutorial discretion, but we need solid enforcement to back it up. #imm…"
172,Sat Aug 29 20:35:08 +0000 2015,Rhode Island,Hillary Rodham Clinton,"RT @UniPolitica: .@LincolnChafee señala que en Rhode Island como gobernador quitaron sistema #EVerify, dieron licencias a indocumentados #U…"
173,Sat Aug 29 18:18:00 +0000 2015,Rhode Island,Hillary Rodham Clinton,.@AbdiYWarsame exemplary leadership in the worldwide fight against radicalism. Education and engagement are the key. http://t.co/cdaLL9vYhq
174,Sat Aug 29 15:54:43 +0000 2015,Rhode Island,Hillary Rodham Clinton,Global warming presents an economic emergency we can see coming from so far off. We are culpable for disaster if we do not act now.
175,Sat Aug 29 15:53:39 +0000 2015,Rhode Island,Hillary Rodham Clinton,RT @Davos: 5 reasons to care about Arctic ice melt http://t.co/8Zdg2nRubJ http://t.co/4iT63Nxl17
176,Sat Aug 29 13:50:47 +0000 2015,Rhode Island,Hillary Rodham Clinton,".@ScottWalker: #neoconkoolaid you're drinking will only lead you, US &amp; rest of world into more conflict, insecurity, poverty. #GetGrounded"
177,Fri Aug 28 23:24:43 +0000 2015,Rhode Island,Hillary Rodham Clinton,"In case you missed it earlier today, @cspan will rebroadcast the DNC Summer Session tonight at 8pm ET #chafee2016 http://t.co/zaWb7xfXgp"
178,Fri Aug 28 22:01:09 +0000 2015,Rhode Island,Hillary Rodham Clinton,Hate and vitriol against refugees/immigrants in Europe http://t.co/bigUAbKKaT. Unnecessary and unproductive. We need #ProsperitythroughPeace
179,Fri Aug 28 19:28:14 +0000 2015,Rhode Island,Hillary Rodham Clinton,"RT @HSDemsofAmerica: Today at the DNC Summer Meeting, our Exec. Board Members met with Governor @MartinOMalley and Senator @LincolnChafee. …"
180,Fri Aug 28 19:18:14 +0000 2015,Rhode Island,Hillary Rodham Clinton,More refugee deaths http://t.co/5sugitMNJp. This tragic situation will continue until the intl community addresses the root problem.
181,Fri Aug 28 16:39:44 +0000 2015,Rhode Island,Hillary Rodham Clinton,"RT @TheDemocrats: ""I do believe that 2016 is going to be a great year for Democrats… because we are right on the key issues."" -@LincolnChaf…"
182,Fri Aug 28 16:01:25 +0000 2015,Rhode Island,Hillary Rodham Clinton,"UN pressure got this peace deal in South Sudan, but we need institution building and intl leadership to make it stick http://t.co/pZ3Z5G5Sjg"
183,Fri Aug 28 14:30:54 +0000 2015,Rhode Island,Hillary Rodham Clinton,In #Minneapolis for the DNC Summer Meeting! Looking forward to speaking during today's Morning Session beginning 11am ET @CSPAN #chafee2016
184,Fri Aug 28 13:40:16 +0000 2015,Rhode Island,Hillary Rodham Clinton,"Rejecting the #irandeal would harm the US and help Iran. America's strength lies in engagement, not estrangement. http://t.co/BQ9LXML2Hg"
185,Fri Aug 28 11:30:33 +0000 2015,Rhode Island,Hillary Rodham Clinton,Good diplomacy defuses tension in Korea in the face of impulsive militarism. If only we had that in 2003.#GetGrounded http://t.co/Emfyja9NDu
186,Fri Aug 28 04:03:55 +0000 2015,Rhode Island,Hillary Rodham Clinton,RT @cspanPolitics: All 5 Democratic Presidential candidates speak at DNC summer meeting in Minneapolis Friday beginning at 11amET @cspan ht…
187,Thu Aug 27 22:06:15 +0000 2015,Rhode Island,Hillary Rodham Clinton,Just because a question is tough doesn't mean you insult the one who asks @realDonaldTrump @tedcruz and @megynkelly  http://t.co/nwt47KeVcp
188,Thu Aug 27 19:00:01 +0000 2015,Rhode Island,Hillary Rodham Clinton,"As President, I would convene leaders of the @NRA and negotiate common sense gun reforms.-L  #GetGrounded #Chafee2016"
189,Thu Aug 27 16:38:46 +0000 2015,Rhode Island,Hillary Rodham Clinton,.#Taiwan does it right! Peaceful AND strategic foreign policy in the South China Sea. Where is @ASEAN support? http://t.co/XHDlgjGVMi
190,Thu Aug 27 12:01:04 +0000 2015,Rhode Island,Hillary Rodham Clinton,Good to see the #IranDeal gaining support with my former colleagues in the Senate! No more #neoconkoolaid! http://t.co/dgDVAdP944
191,Wed Aug 26 17:29:48 +0000 2015,Rhode Island,Hillary Rodham Clinton,Lebanese govt shaken by trash crisis.  I'm a former mayor-in every town you have to pick up the garbage!#GetGrounded http://t.co/m25PdDAhY3
192,Tue Aug 25 13:29:27 +0000 2015,Rhode Island,Hillary Rodham Clinton,"RT @CNNPolitics: .@LincolnChafee: @HillaryClinton email probe is a big deal, affecting @VP's decision to run http://t.co/6OZtrfIwim http://…"
193,Tue Aug 25 11:04:18 +0000 2015,Rhode Island,Hillary Rodham Clinton,I'll talk about my campaign and news of the day this morning @NewDay on CNN. #chafee2016 #GetGrounded
194,Mon Aug 24 23:35:02 +0000 2015,Rhode Island,Hillary Rodham Clinton,Thank you Hampstead Democrats and Andy &amp; Carolyn for your hospitality! #chafee2016 #nhpolitics #nhdems http://t.co/NpLNw4hlzt
195,Mon Aug 24 23:25:49 +0000 2015,Rhode Island,Hillary Rodham Clinton,"RT @LarryDrake2: .@LincolnChafee speaks to the Hampstead, NH Democrats, Aug 24, 2015 #fitn #nhpolitics http://t.co/LBcKVaA5vP"
196,Mon Aug 24 23:25:49 +0000 2015,Rhode Island,Hillary Rodham Clinton,"RT @ChairmanBuckley: Great turnout for Hampstead Dems mtg. Hearing from @LincolnChafee, #nhpolitics http://t.co/EKIl7kOjFw"
197,Mon Aug 24 19:42:36 +0000 2015,Rhode Island,Hillary Rodham Clinton,Looking forward to meeting the Hampstead Democrats tonight in NH #chafee2016 #nhpolitics
198,Mon Aug 24 13:24:39 +0000 2015,Rhode Island,Hillary Rodham Clinton,"So much sad chaos in Syria, esp ISIS in Palmyra. Good for @JohnKerry to work with Russians on #IranDeal #GetGrounded  http://t.co/p1a4nbZdar"
199,Sun Aug 23 20:43:39 +0000 2015,Rhode Island,Hillary Rodham Clinton,"Great meeting Henri, Kristi &amp; Val and   #nhdems @windems Summer Social #chafee2016. #GetGrounded #nhpolitics http://t.co/u8ONzpAFG4"
200,Sun Aug 23 14:14:08 +0000 2015,Rhode Island,Hillary Rodham Clinton,NE states working together to reduce CO2. As RI Gov proud to push forward especially with Canadian hydro. #chafee2016 #GetGrounded #RGGI
201,Sat Aug 22 13:11:33 +0000 2015,Rhode Island,Hillary Rodham Clinton,Congress should reform 1994 Crime Bill. Especially 3 strikes and broadened death penalty-L #chafee2016 #GetGrounded http://t.co/6W3oNj8B4E
202,Sat Aug 22 06:09:37 +0000 2015,Rhode Island,Hillary Rodham Clinton,"RT @Rohit_Narayanan: Democrats, do the right thing and get a non-interventionist like @JimWebbUSA or @LincolnChafee. You need to stand out …"
203,Fri Aug 21 13:42:24 +0000 2015,Rhode Island,Hillary Rodham Clinton,@tedleo Thanks again to you and Aimee and @ConanOBrien for the great song and the attention!
204,Fri Aug 21 13:25:56 +0000 2015,Rhode Island,Hillary Rodham Clinton,Scientists say world is getting hotter.  US can join leaders to address crisis if we elect #Democrats! #GetGrounded  http://t.co/kNLlINhnpG
205,Thu Aug 20 20:56:45 +0000 2015,Rhode Island,Hillary Rodham Clinton,"RT @tedleo: Thanks @TeamCoco for having @aimeemann &amp; me write @LincolnChafee's unsolicited unofficial campaign song, AND..."
206,Thu Aug 20 20:56:38 +0000 2015,Rhode Island,Hillary Rodham Clinton,RT @tedleo: ...thanks @LincolnChafee for being such a good sport about it. We love the biggest little state in the Union!
207,Thu Aug 20 12:55:59 +0000 2015,Rhode Island,Hillary Rodham Clinton,.#GOP Pres. candidates flip flop on Common Core educational standards. I say fund #IDEA first.-L #chafee2016 http://t.co/9oiMcD8C8a
208,Wed Aug 19 14:48:19 +0000 2015,Rhode Island,Hillary Rodham Clinton,"Alarming chaos and brutality continues in Libya, an important oil rich country. -L #chafee2016"
209,Wed Aug 19 02:16:23 +0000 2015,Rhode Island,Hillary Rodham Clinton,"RT @LarryDrake2: Democratic Presidential candidate @LincolnChafee speaking to @plaistowdems on Aug 18, 2015. #nhpolitics http://t.co/sqpUz1…"
210,Tue Aug 18 23:10:30 +0000 2015,Rhode Island,Hillary Rodham Clinton,At a meeting @plaistowdems in NH #chafee2016 #nhpolitics #fitn http://t.co/ipdxQeEFyc
211,Tue Aug 18 21:55:19 +0000 2015,Rhode Island,Hillary Rodham Clinton,In NH for a photo shoot @nhmagazine and meeting @plaistowdems! #chafee2016 #nhpolitics #fitn http://t.co/mWNKESgW6R
212,Tue Aug 18 13:54:41 +0000 2015,Rhode Island,Hillary Rodham Clinton,"Good to have improving relations with Cuba, Bolivia, Brazil and Venezuela. Our neighbors!-L #chafee2016"
213,Mon Aug 17 13:47:36 +0000 2015,Rhode Island,Hillary Rodham Clinton,".#JebBush blames #Obama for chaos in Iraq. Under his brother, 3,992 brave Americans soldiers died for his mistake. In the last 4 years, 7.-L"
214,Sun Aug 16 04:41:00 +0000 2015,Rhode Island,Hillary Rodham Clinton,RT @NicholsUprising: At Iowa State Fair @LincolnChafee correctly cites Downing Street Memo as proof Iraq war was unnecessary. Gonna LOVE Ch…
215,Sun Aug 16 04:40:36 +0000 2015,Rhode Island,Hillary Rodham Clinton,"RT @502TommyClark: Great to hear @LincolnChafee speak hydropower #DMRSoapbox Public education, good Jobs for America, great insights! http:…"
216,Sat Aug 15 16:55:15 +0000 2015,Rhode Island,Hillary Rodham Clinton,RT @AmalieNash: And now @WilliamPetroski interviews @LincolnChafee after he finishes the #DMRSoapbox. On @DMRegister. #iacaucus http://t.co…
217,Sat Aug 15 16:40:01 +0000 2015,Rhode Island,Hillary Rodham Clinton,Thank you Iowa! @Iowastatefair #dmrsoapbox #chafee2016 http://t.co/g1nTLKDh1U
218,Sat Aug 15 16:34:22 +0000 2015,Rhode Island,Hillary Rodham Clinton,Live @DMRsoapbox @iowastatefair http://t.co/U1myhDBA8f
219,Sat Aug 15 16:30:52 +0000 2015,Rhode Island,Hillary Rodham Clinton,Hear more about my campaign for president live @iowastatefair #dmrsoapbox now @cspan http://t.co/drhGPyTZTy
220,Sat Aug 15 16:23:58 +0000 2015,Rhode Island,Hillary Rodham Clinton,RT @DMRegister: On deck at the #DMRSoapbox: @LincolnChafee at 11:30 a.m. http://t.co/1iIOdlnA85  #IAstatefair #ISF2015 #IAcaucus
221,Sat Aug 15 15:00:19 +0000 2015,Rhode Island,Hillary Rodham Clinton,Meeting media @MSNBC  and Iowans today @IowaStateFair! http://t.co/6qIL5NHCJa
